"","community","year","total_pop","mean_college","mean_hs","mean_assoc","mean_white","mean_black","mean_asian","mean_hispanic","mean_employed","mean_unemployed","mean_male","mean_female","median_age","median_income"
"646","NEAR WEST SIDE",2018,62733,20.1535428865,8.09306482425,2.95405967095,39.69397568945,39.1518693651,15.46166962975,10.04053192215,51.594627207,5.79820681775,47.4641903695,51.040030951,30.8,55060.5
"647","NEAR WEST SIDE",2019,63170,20.76522959865,8.05210244525,3.11423846735,40.9030251095,38.4203993212,14.82988495955,10.18861595785,52.1279150305,4.56577593805,47.225301476,51.3622299875,31.45,60686.5
"648","NEAR WEST SIDE",2020,62816,22.31397693975,7.6378461566,2.9565683205,40.67520030525,35.9095527124,15.12681919195,11.23636181515,53.052316594,4.77572339585,46.7143707595,51.8573984475,32,64830.5
"649","NEAR WEST SIDE",2021,65019,21.14167612705,8.28358104465,3.22075910665,39.48745954075,36.32343693685,15.14911067495,11.4284222662,53.4097651195,4.72856261975,47.108509366,51.6817031595,31.65,70022
"650","NEAR WEST SIDE",2022,65581,20.93414366085,7.94444088325,3.30158268705,37.8456689375,35.8011984975,15.05857406755,11.5439387231,54.6140559585,4.3511762483,47.240990382,52.051477717,31.95,76650
"651","NEW CITY",2010,42107,2.90007218,15.0147797672941,1.86159135623529,40.9209931420588,39.3295088283529,0.899752802235294,45.5627040812941,32.7137426976471,11.161179166,50.0951719017647,49.7959087694118,27.3,30396
"652","NEW CITY",2011,42107,2.90007218,15.0147797672941,1.86159135623529,40.9209931420588,39.3295088283529,0.899752802235294,45.5627040812941,32.7137426976471,11.161179166,50.0951719017647,49.7959087694118,27.3,30396
"653","NEW CITY",2012,42107,2.90007218,15.0147797672941,1.86159135623529,40.9209931420588,39.3295088283529,0.899752802235294,45.5627040812941,32.7137426976471,11.161179166,50.0951719017647,49.7959087694118,27.3,30396
"654","NEW CITY",2013,41758,2.73081023388235,16.3000510835294,1.83671084676471,42.7199282408235,39.3844518827059,1.28339114105882,45.5798088200588,32.2173825729412,11.5664616550588,50.3715817811765,49.4397147594118,28.2,31125
"655","NEW CITY",2014,41598,2.72395191735294,18.8377587452941,1.70023805835294,42.7773309098824,37.1937243197059,1.52736085082353,48.6887602390588,31.4005453652941,12.0301992094118,48.6001423994118,51.1319401323529,28.5,28355
"656","NEW CITY",2015,41083,2.90879831311765,22.2527562035294,1.83701058547059,44.7809258431176,34.1630175648824,1.43802905852941,52.5603607572941,34.1292177376471,11.0969742468824,48.8129374035294,50.85395425,30.5,27994
"657","NEW CITY",2016,41178,2.69816767852941,24.7600471752941,1.93627696376471,42.5460609811176,33.6236820345294,1.82401916635294,53.0832830636471,34.3861586523529,10.4116416372353,49.2831511317647,50.3895274264706,31.2,26985
"658","NEW CITY",2017,39646,2.91809808464706,26.0856075888235,2.31857271076471,45.4598112885294,32.3616197771176,1.98690029747059,53.6621086631765,35.8140676129412,9.08753746170588,49.1521726494118,50.5041350652941,32.2,27697
"659","NEW CITY",2018,39542,2.98457785676471,26.3949326370588,2.79607010458824,42.4953980602353,34.0158315405294,1.48693384388235,53.1666750420588,37.1977380011765,8.73971988705882,49.0457449735294,50.6152137676471,32.5,32031
"660","NEW CITY",2019,39508,3.53275519505882,26.5865466011765,2.62377249464706,41.9674532905882,34.1900132779412,1.48958884929412,52.6453107348824,38.3933305964706,8.8370294832353,49.9524517558824,49.6975860688235,30.8,32679
"661","NEW CITY",2020,35377,4.15272031713333,23.4611684666667,3.20553976686667,36.7558504013333,33.1048607234,1.34841684466667,53.1696269621333,39.5271018126667,8.79818019853333,49.6079031413333,49.996808492,34.4,32354
"662","NEW CITY",2021,35892,4.21048096153333,22.1424943566667,3.36177575546667,32.5652644116667,33.2281494741333,1.91277453593333,52.8864995126667,40.80133047,8.09225943466667,50.498835004,49.148563028,34.3,36002
"663","NEW CITY",2022,37361,4.24396514433333,21.1489769793333,3.46829603666667,30.7174118333333,26.7162693482667,2.16923076546667,60.201066204,41.9724443933333,6.12696358606667,49.2513364146667,50.3650837246667,35.2,37480
"664","NORTH CENTER",2010,33418,32.9842101942857,7.70205665171429,2.41968798257143,89.4937227621429,1.655809223,4.40806611657143,12.2501307319286,63.9831533457143,3.39461923485714,49.9699911557143,50.0060042835714,33.05,87446.5
"665","NORTH CENTER",2011,33418,32.9842101942857,7.70205665171429,2.41968798257143,89.4937227621429,1.655809223,4.40806611657143,12.2501307319286,63.9831533457143,3.39461923485714,49.9699911557143,50.0060042835714,33.05,87446.5
"666","NORTH CENTER",2012,33418,32.9842101942857,7.70205665171429,2.41968798257143,89.4937227621429,1.655809223,4.40806611657143,12.2501307319286,63.9831533457143,3.39461923485714,49.9699911557143,50.0060042835714,33.05,87446.5
"667","NORTH CENTER",2013,34534,32.5972155192857,7.83116090914286,2.48897245535714,88.9972568285714,2.12014925092857,3.99143663128571,13.1583395174286,63.8317690664286,3.43459147621429,49.4098176035714,50.5194463942857,32.75,86706.5
"668","NORTH CENTER",2014,34815,32.2487243464286,7.07624377707143,2.73995289264286,89.3845708607143,1.94423767107143,3.90695527885714,12.9970523453571,63.0874041878571,2.86759817985714,49.9695776414286,49.8698432314286,32.25,85043
"669","NORTH CENTER",2015,34623,31.4165484378571,6.29464662742857,2.61188155671429,87.80876584,2.08664109228571,4.523887223,14.1815947092143,62.64979855,2.63521614014286,50.2231653471429,49.5961875614286,33.05,94911
"670","NORTH CENTER",2016,34942,30.3103631714286,5.98295577728571,2.66948899521429,86.9443243914286,2.18926737528571,4.85149214285714,12.9691852408571,61.3091898757143,2.58834220364286,50.2661371057143,49.5077546478571,33.65,101785.5
"671","NORTH CENTER",2017,35789,30.3061904742857,4.85909367728571,2.19220499964286,86.5224487892857,2.052171835,5.2760546355,12.4347113074286,61.1196492535714,2.24365623378571,49.904423585,49.8042837271429,33.6,105859
"672","NORTH CENTER",2018,35705,30.85631801,4.48535726792857,1.92121851471429,86.4579664828571,2.04388139607143,5.23480870428571,11.9924842384286,61.35802376,1.99779666478571,50.151830545,49.5490768307143,34.05,115006
"673","NORTH CENTER",2019,35543,30.587649715,4.57915352257143,2.02079569292857,85.6134279092857,2.54150608907143,5.10675336757143,12.8745997587857,60.7123211657143,1.6303527795,48.8583548335714,50.8622389828571,33.8,119904.5
"674","NORTH CENTER",2020,36142,31.3437239307143,3.69941231914286,2.11166268664286,81.9640233128571,2.82120028814286,5.880483425,12.8479599964286,61.2699926521429,2.06390885978571,49.024174415,50.6938054378571,33.7,129557
"675","NORTH CENTER",2021,37094,32.2782021564286,3.62796459164286,2.00470320621429,79.2784786178571,2.548096381,6.0200268245,12.8978330197857,60.900571585,2.43130927985714,49.2859684171429,50.4543270278571,33.85,143642
"676","NORTH CENTER",2022,35814,32.4836071328571,3.72215897335714,2.17675154628571,77.7116034678571,2.71665633978571,6.0088368295,13.3526989302143,60.785233425,2.2876913835,49.7244323142857,50.0128158278571,34.25,156594.5
"677","NORTH LAWNDALE",2010,36074,3.62527705906667,16.5175607347333,2.3362964614,5.709663611,88.2196019126667,0.240645508733333,8.951956059,26.457242364,7.0326253634,43.7707438246667,54.5540355533333,26.6,22714
"678","NORTH LAWNDALE",2011,36074,3.62527705906667,16.5175607347333,2.3362964614,5.709663611,88.2196019126667,0.240645508733333,8.951956059,26.457242364,7.0326253634,43.7707438246667,54.5540355533333,26.6,22714
"679","NORTH LAWNDALE",2012,36074,3.62527705906667,16.5175607347333,2.3362964614,5.709663611,88.2196019126667,0.240645508733333,8.951956059,26.457242364,7.0326253634,43.7707438246667,54.5540355533333,26.6,22714
"680","NORTH LAWNDALE",2013,36169,3.198875103,16.4165390828,2.61981364913333,6.20821916753333,86.3629776453333,0.324621487466667,10.2544353228,25.978063678,8.05816889046667,44.3024265646667,54.277539662,27.3,22148
"681","NORTH LAWNDALE",2014,35623,3.78294667206667,16.2192893333333,2.7646937364,7.456245646,86.6288382833333,0.32143688,10.1081331078667,26.41951583,8.41384791926667,44.556363252,53.992438116,27.7,21763
"682","NORTH LAWNDALE",2015,35276,4.58465521313333,15.7866122068667,3.0518985492,8.64089698246667,85.50698018,0.4749204914,10.353805116,27.983467488,7.59236503173333,45.269512358,53.0760312033333,29.4,22460
"683","NORTH LAWNDALE",2016,35423,4.27166601046667,16.3889247054,3.43844256833333,10.0281727332667,84.8917820973333,0.380413667,11.3213855432,29.9221610933333,7.29181436953333,45.7222691973333,52.786677838,31.1,24886
"684","NORTH LAWNDALE",2017,35947,4.73882335006667,15.5821510729333,3.3414912036,11.1990147146,82.9775763604,0.286846540266667,13.0230041434667,32.274725924,6.50814564366667,45.9810787546667,52.511581626,30.2,26607
"685","NORTH LAWNDALE",2018,33854,5.08118071126667,16.3732222535333,3.59665469013333,10.3179517418,83.673016584,0.2132099304,13.1724083402,33.2791878433333,6.0859967842,45.8794058753333,52.8144997553333,30.4,26439
"686","NORTH LAWNDALE",2019,32073,5.2267166032,17.5440296813333,4.6409279878,10.9899724532,81.0457882401333,0.212037016266667,14.0014171487333,36.8393082546667,5.81233710486667,45.7847548933333,53.028275934,30.7,29028
"687","NORTH LAWNDALE",2020,29857,5.91351908576923,17.26457998,4.74881091038462,12.9408424814615,78.0935972417692,0.227965474384615,14.8973018453846,36.6888347038462,6.44349777,45.4587253038462,53.2677482523077,33,30691
"688","NORTH LAWNDALE",2021,30533,5.73229692292308,16.459763608,5.086358293,10.5267347260769,77.0772425616923,0.339099430384615,15.310252314,34.7655497484615,6.61637346930769,44.3553162276923,54.4885155507692,31.7,31528
"689","NORTH LAWNDALE",2022,28656,5.74835627676923,15.4183631544615,5.64009307115385,9.909015312,75.4411019146154,0.249956830307692,17.0584496690769,35.1801247846154,5.88964502838462,44.7622204861538,54.2431317630769,33.2,33736
"690","NORTH PARK",2010,18739,17.1583032575,11.18019736775,4.02008811675,61.1881330475,2.00644438325,24.95050423875,18.19170369,46.8037998875,4.41792348675,48.2580010075,51.0047447425,38.7,55087.5
"691","NORTH PARK",2011,18739,17.1583032575,11.18019736775,4.02008811675,61.1881330475,2.00644438325,24.95050423875,18.19170369,46.8037998875,4.41792348675,48.2580010075,51.0047447425,38.7,55087.5
"692","NORTH PARK",2012,18739,17.1583032575,11.18019736775,4.02008811675,61.1881330475,2.00644438325,24.95050423875,18.19170369,46.8037998875,4.41792348675,48.2580010075,51.0047447425,38.7,55087.5
"693","NORTH PARK",2013,19218,20.7214137775,10.096314675,4.31555104825,62.3724684575,3.3171587855,25.51099131,18.048363202,47.815486505,4.784768076,49.988715675,49.263195205,38,62684.5
"694","NORTH PARK",2014,18058,22.28260885,10.40360364625,3.722694294,64.87504462,3.47040819475,22.5235263725,20.645524335,47.37838685,5.02972476425,49.2940985,49.789848765,39.95,61833.5
"695","NORTH PARK",2015,18442,21.9519567275,10.7493775945,3.753205598,65.5637581225,3.119674061,23.5921030575,18.50488334325,46.82721065,4.619674905,48.73062221,50.3552744825,39.85,61335
"696","NORTH PARK",2016,18743,22.8097713875,11.55468710925,3.6336260185,62.42113414,2.859158806,26.5417137075,16.435524562,46.236990515,4.25926304125,48.3392268575,50.8077785875,39.6,60567
"697","NORTH PARK",2017,18842,22.5227865825,11.0454753825,3.516023162,63.8681116075,3.45864218075,23.5334299275,16.196532609,46.5255883475,3.511940715,49.15224458,49.96545769,39.5,59419.5
"698","NORTH PARK",2018,18451,20.93216235,10.8288992405,3.942917299,65.1091597075,2.901030675,23.184688675,16.169937518,46.358297475,3.3153224045,47.4814011875,51.619593455,41.65,55205.5
"699","NORTH PARK",2019,18914,20.0477094775,10.8862476035,4.20553955025,65.58582656,2.501797342,23.6666209975,20.34806877,46.23325223,2.500384032,47.09714911,52.0369081825,39.2,57096
"700","NORTH PARK",2020,18806,19.42883599,10.50181529375,4.612784675,61.5267693275,2.00748104775,24.274759495,20.24096680675,45.568907895,2.1720861465,45.4743151275,53.6637792075,40.9,61747.5
"701","NORTH PARK",2021,18847,18.196636575,9.51306623175,5.06808377675,58.0566633275,2.8454789205,25.2520913425,21.02934488325,44.935358235,1.42943383475,43.7450632775,55.3189710925,44,65395
"702","NORTH PARK",2022,19398,18.49919662,11.2388952,5.16629341525,54.9526487925,2.374470503,27.506153115,20.33504997525,42.0380593625,1.40007049575,43.48376941,55.4794583725,44.55,73312.5
"703","NORWOOD PARK",2010,42484,15.78603946125,18.2230914125,5.41801332875,89.1956900425,0.658557986125,4.51116887875,12.199578760875,48.05832762125,4.63550029575,47.80244131625,51.21811917875,43.05,70671.5
"704","NORWOOD PARK",2011,42484,15.78603946125,18.2230914125,5.41801332875,89.1956900425,0.658557986125,4.51116887875,12.199578760875,48.05832762125,4.63550029575,47.80244131625,51.21811917875,43.05,70671.5
"705","NORWOOD PARK",2012,42484,15.78603946125,18.2230914125,5.41801332875,89.1956900425,0.658557986125,4.51116887875,12.199578760875,48.05832762125,4.63550029575,47.80244131625,51.21811917875,43.05,70671.5
"706","NORWOOD PARK",2013,42328,15.383909445,17.921366793875,6.371762807375,90.35572963,0.74384868,3.776617212375,13.31335033525,48.9398185,4.619885554625,48.67855132125,50.40303933875,43.7,71331.5
"707","NORWOOD PARK",2014,41867,16.6919745275,17.40231251375,5.70198380125,91.317889875,0.839770583,3.650112841875,11.896359766875,48.5436895825,4.4251213665,48.95718007875,50.09317462,45,75280.5
"708","NORWOOD PARK",2015,41479,18.1219720625,16.3182027475,5.73142639375,89.30006080125,0.827178729,4.287924697125,11.559816244,49.75286478375,3.746806066375,48.640577475,50.42124332,44.2,72287.5
"709","NORWOOD PARK",2016,41351,18.01307866875,16.53444104425,5.9767044545,90.7025135475,0.475699863875,3.5260040715,11.610750992125,49.73163242375,3.012610498625,47.91587975875,51.154067705,44,70496.5
"710","NORWOOD PARK",2017,42304,19.2031909975,16.47463757125,6.262783483,90.18897579875,0.417158612375,3.500513867375,11.493491890375,50.32237335,2.403407366375,47.93051382875,51.17813098875,44.2,75441
"711","NORWOOD PARK",2018,42525,20.005017925,16.9471387875,5.417220875,90.303361345,0.62275102025,3.599930154375,13.03892416325,50.678847985,2.090238590625,48.10929945125,50.989815415,43.8,80561.5
"712","NORWOOD PARK",2019,43405,18.594850825,16.47902610625,5.787393815375,88.44111166875,0.876240107375,4.048711734875,13.85863191375,51.19315620625,1.792977529125,47.70955710375,51.378991345,42.15,83385
"713","NORWOOD PARK",2020,43788,19.159864325,16.4028518275,4.73510482325,87.178847295,0.805852276,4.440403827875,13.99409564975,50.60012296125,2.00151813775,47.69428056375,51.40125689125,43.25,94489
"714","NORWOOD PARK",2021,44994,19.33686424125,15.050855045875,4.599864995875,82.33287829625,0.968842106,5.837634547,15.375819164375,49.88696176625,2.344537916625,48.62590869125,50.5617936575,42.35,101157.5
"715","NORWOOD PARK",2022,45052,18.524964025,13.946400765125,4.3831668885,79.0119991975,1.113382037875,6.811875506375,17.31474073425,49.81069385125,2.066227714875,48.57128867125,50.62755627875,43.35,109337.5
"716","OAKLAND",2010,6260,8.48418029166667,9.29510382666667,4.50060601366667,3.74428325633333,93.9323978966667,0.572634117,2.64596089366667,31.68535273,14.7068634033333,36.8104016366667,63.1895983633333,32.2,23176
"717","OAKLAND",2011,6260,8.48418029166667,9.29510382666667,4.50060601366667,3.74428325633333,93.9323978966667,0.572634117,2.64596089366667,31.68535273,14.7068634033333,36.8104016366667,63.1895983633333,32.2,23176
"718","OAKLAND",2012,6260,8.48418029166667,9.29510382666667,4.50060601366667,3.74428325633333,93.9323978966667,0.572634117,2.64596089366667,31.68535273,14.7068634033333,36.8104016366667,63.1895983633333,32.2,23176
"719","OAKLAND",2013,6247,7.28101425133333,9.24480157333333,4.128447387,2.88175820766667,93.38024387,2.68417773833333,2.95136385566667,32.33807678,14.6607955033333,39.1373568666667,60.8626431333333,28.1,21641
"720","OAKLAND",2014,6473,7.66438100266667,8.472254145,3.63337140833333,3.05378481433333,94.6456709733333,1.83310887166667,1.77890157233333,33.0225277366667,14.2731048733333,37.8977522633333,62.1022477366667,26.5,23750
"721","OAKLAND",2015,6422,7.731793676,9.749245046,4.09566862866667,3.05181600733333,94.84108322,1.50195704933333,2.58544096533333,36.2999744466667,11.3514888356667,39.6766836866667,60.3233163133333,29.6,26929
"722","OAKLAND",2016,6474,6.43636290533333,11.34276802,4.291266087,3.33231811833333,94.102786,1.834014854,2.991842013,37.2609430366667,11.301377543,40.2014749433333,59.7985250566667,32.2,28806
"723","OAKLAND",2017,6645,7.94947979533333,11.6533610533333,3.41250727233333,5.426197238,91.5633843033333,2.13543333633333,4.25477406433333,36.2044715033333,11.6432105153333,41.6614011233333,58.3385988766667,32.5,30137
"724","OAKLAND",2018,6850,8.70715556033333,12.221447059,3.16331945866667,3.66020256333333,94.72981035,0.865221657333333,2.91215505533333,39.2498699333333,9.68536534633333,39.5715344733333,60.4284655266667,31.8,29972
"725","OAKLAND",2019,7227,11.554719017,12.8452569,4.88672197433333,5.449156531,92.3976212666667,1.340788788,3.71437832333333,43.4634362133333,7.04566929966667,43.9541864633333,56.0458135366667,33.3,31674
"726","OAKLAND",2020,6973,13.291620572,9.986899882,5.527675551,6.87068562433333,87.3692963333333,2.23330413533333,4.688375845,42.6211133966667,9.95678117766667,44.86544009,55.13455991,32.5,27625
"727","OAKLAND",2021,7413,13.4956707486667,9.74461188933333,5.61609271266667,6.04554245666667,89.57170742,1.02258741933333,3.96396382033333,38.05919749,11.9560140736667,42.29068394,57.70931606,35.5,26563
"728","OAKLAND",2022,6977,12.8056601283333,12.5228390833333,6.01682232033333,5.06499151366667,89.7898694433333,0.990855169,2.539908985,37.4895673133333,10.4699241803333,39.7382973833333,60.2617026166667,37.7,26638
"729","OHARE",2010,21782,13.775569519,23.48240302,5.6984425016,83.20150502,1.42488139,6.7186836552,15.8418689988,49.1105663,3.5550569902,48.62140331,50.365414032,35.2,49397
"730","OHARE",2011,21782,13.775569519,23.48240302,5.6984425016,83.20150502,1.42488139,6.7186836552,15.8418689988,49.1105663,3.5550569902,48.62140331,50.365414032,35.2,49397
"731","OHARE",2012,21782,13.775569519,23.48240302,5.6984425016,83.20150502,1.42488139,6.7186836552,15.8418689988,49.1105663,3.5550569902,48.62140331,50.365414032,35.2,49397
